elapsedTime,headset x,headset y,headset z,Controller (left) x,Controller (left) y,Controller (left) z,Controller (right) x,Controller (right) y,Controller (right) z
122.2872,-25.20817,44.77929,-14.28977,-25.24927,44.39135,-13.98413,-24.95193,44.53812,-14.08502,
122.419,-25.20966,44.77832,-14.28727,-25.2558,44.39047,-13.98211,-24.95622,44.53566,-14.08138,
122.5568,-25.20871,44.77734,-14.28461,-25.25759,44.38783,-13.98219,-24.95561,44.52742,-14.07802,
122.7358,-25.20784,44.7732,-14.28254,-25.25732,44.38644,-13.97986,-24.93615,44.46476,-14.05346,
122.9182,-25.20464,44.74951,-14.28151,-25.25866,44.39127,-13.98024,-24.86073,44.2513,-14.00898,
123.0687,-25.18951,44.74256,-14.28391,-25.26253,44.39259,-13.98351,-24.79399,44.13216,-14.04569,
123.2238,-25.18076,44.744,-14.28568,-25.27082,44.38332,-13.97831,-24.73287,44.12726,-14.08314,
123.3852,-25.18112,44.7457,-14.28641,-25.26513,44.38329,-13.97719,-24.70259,44.10753,-14.11855,
123.5366,-25.18083,44.74725,-14.28619,-25.25962,44.38612,-13.97627,-24.71226,44.06752,-14.14656,
123.675,-25.17791,44.74696,-14.28605,-25.25913,44.38623,-13.9743,-24.71968,44.05078,-14.15764,
123.8465,-25.17531,44.74622,-14.28588,-25.25636,44.38719,-13.97397,-24.71665,44.05413,-14.15542,
124.0065,-25.17521,44.74515,-14.28531,-25.25703,44.38654,-13.97389,-24.71425,44.05728,-14.15231,
124.1387,-25.17444,44.74552,-14.28429,-25.25889,44.38626,-13.97323,-24.71457,44.05828,-14.14868,
124.2935,-25.17299,44.74563,-14.28347,-25.25819,44.38613,-13.97305,-24.7162,44.05571,-14.14738,
124.4217,-25.17118,44.74534,-14.28299,-25.25761,44.3855,-13.97323,-24.717,44.05463,-14.14724,
124.6025,-25.16968,44.7455,-14.28429,-25.25484,44.38602,-13.97346,-24.7153,44.05649,-14.14695,
124.7859,-25.16911,44.74582,-14.28426,-25.2527,44.38565,-13.97389,-24.71234,44.05723,-14.14845,
124.9194,-25.16839,44.74556,-14.28389,-25.25262,44.38531,-13.97397,-24.71119,44.05765,-14.14791,
125.0444,-22.84287,44.74582,-13.27268,-22.92778,44.38491,-12.96306,-22.38698,44.05822,-13.13408,
125.1989,-22.84005,44.74571,-13.27255,-22.92568,44.38515,-12.96313,-22.38691,44.05765,-13.13132,
125.3346,-22.83745,44.74566,-13.27241,-22.92453,44.38515,-12.96345,-22.38661,44.0574,-13.12909,
125.47,-22.83462,44.74529,-13.27266,-22.92286,44.38489,-12.96414,-22.387,44.05659,-13.12644,
125.6385,-22.83243,44.74522,-13.27372,-22.92212,44.38512,-12.96527,-22.38742,44.05463,-13.12579,
125.8053,-22.83157,44.74537,-13.27537,-22.92067,44.38448,-12.96672,-22.38712,44.05322,-13.12822,
125.9386,-22.83119,44.74589,-13.27796,-22.91834,44.38517,-12.96823,-22.38605,44.05318,-13.1317,
126.0738,-22.83094,44.74664,-13.28098,-22.91596,44.38636,-12.9697,-22.38435,44.05453,-13.13503,
126.207,-22.83123,44.74747,-13.28398,-22.9134,44.38652,-12.97128,-22.38131,44.05735,-13.13928,
126.3458,-22.83142,44.74886,-13.28712,-22.90958,44.38586,-12.97299,-22.37687,44.06114,-13.14898,
126.4978,-22.83477,44.75194,-13.28662,-22.90316,44.3827,-12.97433,-22.37684,44.06337,-13.15943,
126.6551,-22.8476,44.76015,-13.27423,-22.90262,44.37757,-12.97723,-22.38871,44.07141,-13.14516,
126.7962,-22.86444,44.76762,-13.26701,-22.91405,44.37319,-12.97901,-22.4263,44.09154,-13.08529,
126.93,-22.8779,44.77287,-13.26641,-22.93373,44.37366,-12.98072,-22.48738,44.12786,-12.99794,
127.0935,-22.89055,44.77841,-13.27072,-22.96499,44.37903,-12.98485,-22.56609,44.19161,-12.89375,
127.2612,-22.90318,44.78329,-13.27654,-22.9945,44.38721,-12.9892,-22.6224,44.22822,-12.82931,
127.3939,-22.91398,44.78458,-13.27894,-23.01278,44.39207,-12.99357,-22.63701,44.23049,-12.81466,
127.5316,-22.91857,44.78532,-13.2794,-23.02123,44.39367,-12.99492,-22.63593,44.22882,-12.81176,
127.6647,-22.91784,44.78525,-13.27873,-23.01964,44.39405,-12.99377,-22.6315,44.23003,-12.81444,
127.8031,-22.91558,44.78519,-13.27827,-23.01223,44.39371,-12.99261,-22.62618,44.23655,-12.81834,
127.937,-22.91413,44.78489,-13.27796,-23.00754,44.3936,-12.99033,-22.62002,44.24005,-12.82209,
128.0709,-22.91476,44.78432,-13.27826,-23.00474,44.39333,-12.98856,-22.61978,44.23679,-12.82759,
128.2032,-22.91639,44.78415,-13.27843,-23.00193,44.39312,-12.98751,-22.618,44.23445,-12.83049,
128.3401,-22.9167,44.78402,-13.278,-23.00184,44.39321,-12.98715,-22.61675,44.23464,-12.83315,
128.4723,-22.91753,44.78342,-13.27783,-23.00224,44.39275,-12.98642,-22.61553,44.23363,-12.83597,
128.6042,-21.06348,44.78292,-6.995959,-21.14626,44.39186,-6.704684,-20.76007,44.23354,-6.556652,
128.736,-21.06319,44.7824,-6.995057,-21.14563,44.39114,-6.705057,-20.75863,44.23317,-6.558394,
128.8702,-21.06174,44.78209,-6.994146,-21.14536,44.39131,-6.70518,-20.75763,44.2318,-6.561378,
129.0041,-21.0609,44.78149,-6.992037,-21.14471,44.39144,-6.70649,-20.75974,44.23274,-6.567096,
129.1373,-21.06026,44.78065,-6.989966,-21.14287,44.38919,-6.705833,-20.76516,44.2278,-6.579767,
129.2541,-21.05813,44.78047,-6.988564,-21.14012,44.38914,-6.705698,-20.75716,44.22302,-6.594508,
129.3795,-21.05393,44.78004,-6.985203,-21.13919,44.38553,-6.703348,-20.73591,44.22459,-6.623921,
129.5094,-21.04429,44.77843,-6.98055,-21.13334,44.37426,-6.702109,-20.7089,44.21146,-6.676871,
129.6467,-21.03018,44.77668,-6.978404,-21.10946,44.35856,-6.70553,-20.69222,44.19859,-6.738945,
129.7697,-21.01477,44.77597,-6.980898,-21.08,44.34392,-6.713994,-20.68091,44.21735,-6.798976,
129.9041,-21.0027,44.77565,-6.989519,-21.04501,44.31812,-6.730491,-20.66822,44.22867,-6.869395,
130.0381,-20.99541,44.77715,-6.99775,-21.01874,44.30402,-6.743108,-20.63888,44.24773,-6.943873,
130.1726,-20.9885,44.77671,-7.000139,-20.99186,44.30546,-6.748516,-20.62084,44.27009,-6.996336,
130.3064,-20.98368,44.77719,-7.000717,-20.97312,44.31153,-6.750436,-20.60837,44.28418,-7.034533,
130.4582,-20.97628,44.77374,-7.001904,-20.96659,44.31265,-6.749638,-20.60207,44.27979,-7.065341,
130.6291,-20.95346,44.75945,-7.018917,-20.96045,44.31434,-6.757057,-20.59721,44.22982,-7.121981,
130.7948,-20.94899,44.74078,-7.035987,-20.9436,44.30427,-6.770596,-20.63411,44.15293,-7.185312,
130.9275,-20.96813,44.73929,-7.046933,-20.92236,44.29121,-6.790129,-20.68321,44.10757,-7.232983,
131.0957,-20.9854,44.72838,-7.054486,-20.86367,44.27406,-6.818849,-20.75404,44.05359,-7.271972,
131.2299,-20.99033,44.73883,-7.066034,-20.84575,44.28619,-6.83931,-20.78325,44.04266,-7.308424,
131.369,-20.98741,44.73949,-7.080558,-20.83623,44.29126,-6.8589,-20.78786,44.07093,-7.371509,
131.5222,-20.9767,44.73822,-7.103635,-20.82591,44.28663,-6.887597,-20.8098,44.09478,-7.446295,
131.6843,-20.96593,44.74169,-7.146016,-20.79883,44.28484,-6.944936,-20.82377,44.1016,-7.48218,
131.8188,-20.95712,44.74388,-7.185355,-20.76577,44.26966,-7.028375,-20.82639,44.08209,-7.476738,
131.9479,-20.94515,44.74418,-7.219558,-20.74067,44.26082,-7.102249,-20.81725,44.0822,-7.470982,
132.1216,-20.93479,44.73983,-7.244157,-20.71498,44.25813,-7.15763,-20.8,44.11022,-7.468188,
132.2883,-20.92881,44.72546,-7.233838,-20.6986,44.25915,-7.189692,-20.77954,44.1658,-7.477674,
132.4589,-20.91796,44.74139,-7.214947,-20.67972,44.26553,-7.194416,-20.75507,44.1897,-7.495059,
132.6311,-20.87761,44.73889,-7.196378,-20.66534,44.26134,-7.178171,-20.73667,44.17169,-7.530347,
132.7962,-20.83643,44.72711,-7.17477,-20.63822,44.22434,-7.145646,-20.71765,44.15522,-7.551934,
132.9315,-20.79764,44.73146,-7.1771,-20.61311,44.20917,-7.151137,-20.68919,44.15608,-7.581205,
133.0804,-20.74055,44.72616,-7.211026,-20.57043,44.20924,-7.173347,-20.63843,44.15549,-7.626933,
133.2494,-20.67661,44.71761,-7.289905,-20.50462,44.20636,-7.209949,-20.57976,44.16584,-7.617353,
133.3804,-20.61995,44.74204,-7.376921,-20.4437,44.21273,-7.250458,-20.51372,44.18005,-7.695356,
133.5152,-20.57539,44.75636,-7.450436,-20.38449,44.24371,-7.299196,-20.42961,44.19515,-7.793832,
133.6495,-20.53443,44.75475,-7.503415,-20.33104,44.25877,-7.342877,-20.38033,44.22358,-7.843748,
133.7812,-20.49416,44.75447,-7.539912,-20.28612,44.25814,-7.388714,-20.33566,44.2487,-7.8869,
133.9544,-20.42406,44.74783,-7.581137,-20.22293,44.24695,-7.452195,-20.27923,44.2727,-7.945397,
134.0954,-20.35743,44.74335,-7.601937,-20.16759,44.23479,-7.502411,-20.23602,44.29477,-7.976039,
134.2514,-20.26101,44.74491,-7.624362,-20.09713,44.21482,-7.558934,-20.18043,44.33245,-8.005776,
134.4113,-20.2133,44.74607,-7.673305,-20.05341,44.22071,-7.576746,-20.13421,44.35509,-8.043262,
134.5488,-20.21145,44.73595,-7.721532,-20.04392,44.23625,-7.580169,-20.11177,44.36046,-8.077205,
134.6792,-20.21849,44.73037,-7.766229,-20.05501,44.25306,-7.572181,-20.10742,44.34871,-8.111899,
134.8191,-20.22195,44.72579,-7.795768,-20.07748,44.25929,-7.569786,-20.10515,44.33299,-8.144975,
134.9428,-20.22712,44.72936,-7.799666,-20.08957,44.26025,-7.576064,-20.1014,44.34011,-8.166047,
135.0834,-20.22913,44.73917,-7.800014,-20.08909,44.26163,-7.587276,-20.08877,44.36889,-8.172716,
135.2162,-20.22221,44.73642,-7.796682,-20.0789,44.26001,-7.603467,-20.07846,44.39244,-8.173466,
135.3516,-20.21467,44.73594,-7.785748,-20.08117,44.26102,-7.595999,-20.06907,44.3938,-8.176395,
135.4855,-20.21508,44.73206,-7.772908,-20.08643,44.25291,-7.580985,-20.07286,44.3888,-8.157736,
135.6371,-20.22202,44.73396,-7.75775,-20.09179,44.25219,-7.557392,-20.06508,44.39025,-8.162315,
135.7892,-20.22656,44.73549,-7.742879,-20.09058,44.25421,-7.553287,-20.06277,44.38954,-8.167393,
135.9512,-20.22873,44.73802,-7.728844,-20.08953,44.25296,-7.552698,-20.05964,44.388,-8.186349,
136.1063,-7.897476,31.09163,-10.79017,-7.756967,30.60676,-10.62137,-7.740319,30.7501,-11.21188,
136.24,-7.894929,31.09031,-10.80024,-7.757122,30.60537,-10.62163,-7.749487,30.75288,-11.17576,
136.3754,-7.897485,31.09053,-10.79838,-7.757796,30.60507,-10.62065,-7.758023,30.7549,-11.14185,
136.5412,-7.900195,31.09383,-10.79405,-7.765322,30.60546,-10.61487,-7.760099,30.76194,-11.11453,
136.6839,-7.899085,31.0916,-10.79317,-7.777288,30.60619,-10.60633,-7.738251,30.75458,-11.13997,
136.8229,-7.910478,31.09783,-10.76976,-7.791624,30.60629,-10.59247,-7.718826,30.73751,-11.11733,
136.9566,-7.924972,31.10968,-10.73083,-7.796642,30.60719,-10.57695,-7.696568,30.75248,-11.0889,
137.0887,-7.928343,31.11826,-10.68943,-7.798094,30.60708,-10.55732,-7.675049,30.77642,-11.05816,
137.2216,-7.926346,31.11897,-10.65876,-7.797742,30.6021,-10.54148,-7.65668,30.78326,-11.03927,
137.357,-7.920389,31.11844,-10.63909,-7.795382,30.60011,-10.52409,-7.655806,30.77919,-11.04654,
137.4915,-7.915586,31.11832,-10.6318,-7.791157,30.59423,-10.51884,-7.660843,30.7777,-11.04176,
137.6265,-7.918696,31.11805,-10.63342,-7.790123,30.59094,-10.52508,-7.679736,30.77693,-11.03435,
137.7579,-7.924749,31.11631,-10.63583,-7.789948,30.58625,-10.53244,-7.712155,30.78811,-11.01841,
137.8909,-1.988572,28.45721,-11.05191,-1.852289,27.92714,-10.95833,-1.818181,28.1317,-11.4179,
138.0158,-1.983015,28.45686,-11.04778,-1.849892,27.92888,-10.95711,-1.875177,28.12159,-11.38701,
138.1309,-1.978181,28.45602,-11.04438,-1.85138,27.92657,-10.95521,-1.938067,28.10467,-11.34481,
138.2546,-1.977859,28.45693,-11.04346,-1.853494,27.92424,-10.94803,-1.995619,28.07179,-11.29071,
138.3751,-1.979836,28.45792,-11.0421,-1.850531,27.92507,-10.9463,-2.013522,28.04415,-11.25562,
138.4881,-1.979352,28.45924,-11.03259,-1.847468,27.92485,-10.9462,-2.0119,28.01851,-11.24061,
138.6208,-1.974631,28.45854,-11.01011,-1.851748,27.92027,-10.93525,-1.99643,27.99299,-11.22256,
138.754,-1.980848,28.46019,-10.98917,-1.86758,27.91963,-10.91138,-1.976056,27.97216,-11.19755,
138.8875,-1.995315,28.46434,-10.97903,-1.897128,27.92747,-10.87709,-1.951233,27.95745,-11.16676,
139.0192,-2.009767,28.4618,-10.97744,-1.947304,27.93431,-10.83384,-1.922891,27.95026,-11.1386,
139.1534,-2.017313,28.45469,-10.97194,-2.025978,27.94035,-10.799,-1.916005,27.9384,-11.08164,
139.2757,-2.034212,28.44895,-10.95694,-2.105217,27.93592,-10.78612,-1.913528,27.91539,-11.05105,
139.4156,-2.087444,28.45836,-10.93129,-2.190059,27.94118,-10.7857,-1.932146,27.91512,-10.99014,
139.5399,-2.154222,28.46356,-10.9066,-2.246533,27.93988,-10.77991,-1.967606,27.92326,-10.93519,
139.6746,-2.233652,28.46626,-10.87762,-2.309536,27.93645,-10.77445,-2.017865,27.92131,-10.88084,
139.8073,-2.293308,28.45646,-10.86773,-2.378735,27.92767,-10.77377,-2.075056,27.92754,-10.83647,
139.9474,-2.332625,28.45846,-10.87191,-2.433562,27.92773,-10.78466,-2.115987,27.92727,-10.80458,
140.076,-2.350956,28.4591,-10.87469,-2.470459,27.92463,-10.80973,-2.148289,27.92308,-10.77983,
140.212,-2.359279,28.45918,-10.88585,-2.490513,27.92332,-10.84849,-2.180137,27.91514,-10.76864,
140.3529,-2.34717,28.47566,-10.90149,-2.511373,27.92343,-10.89886,-2.21751,27.90615,-10.76639,
140.4891,-2.320449,28.49472,-10.91584,-2.523745,27.93879,-10.94998,-2.264135,27.91259,-10.76573,
140.6162,-2.296283,28.5104,-10.93004,-2.531818,27.95899,-10.99733,-2.310344,27.92416,-10.78443,
140.7498,-2.260831,28.5193,-10.9356,-2.534021,27.97351,-11.0424,-2.349961,27.94331,-10.81601,
140.8824,-2.243583,28.52452,-10.94172,-2.536282,27.97841,-11.07272,-2.371345,27.96779,-10.8341,
141.0118,-2.231126,28.5269,-10.94351,-2.530289,27.97731,-11.07086,-2.371036,27.98083,-10.83736,
141.1487,-2.224793,28.52483,-10.93916,-2.526885,27.97754,-11.04977,-2.353069,27.97268,-10.82863,
141.2846,-2.218778,28.5249,-10.93209,-2.527986,27.97482,-11.02841,-2.322352,27.96105,-10.79905,
141.419,-2.21304,28.51835,-10.92315,-2.524872,27.97077,-11.0053,-2.283127,27.96077,-10.75494,
141.5527,-2.207211,28.49141,-10.91353,-2.509924,27.95081,-10.95968,-2.210027,27.93969,-10.69681,
141.6838,-2.196276,28.48995,-10.90697,-2.491284,27.94691,-10.91363,-2.127533,27.92883,-10.6837,
141.818,-2.19686,28.4929,-10.90896,-2.471909,27.93716,-10.85981,-2.069141,27.92857,-10.69265,
141.9507,-2.207878,28.49309,-10.90992,-2.458155,27.94043,-10.81616,-2.046633,27.91492,-10.7145,
142.075,-2.218186,28.4922,-10.90676,-2.444529,27.93096,-10.78775,-2.043975,27.89614,-10.7363,
142.2065,-2.228995,28.49176,-10.90225,-2.431483,27.92469,-10.77191,-2.047228,27.89801,-10.75103,
142.3385,-2.236472,28.49214,-10.89977,-2.427588,27.91924,-10.76168,-2.048108,27.90265,-10.75657,
142.469,-2.2469,28.49615,-10.89707,-2.43537,27.92205,-10.75597,-2.048206,27.90605,-10.75802,
142.6095,-2.258493,28.49112,-10.88737,-2.454644,27.92237,-10.75762,-2.051914,27.90702,-10.75515,
142.7417,-2.262818,28.48847,-10.88595,-2.469353,27.91701,-10.77059,-2.052014,27.90223,-10.75161,
142.876,-2.263034,28.49005,-10.8844,-2.466354,27.91219,-10.7833,-2.057531,27.90293,-10.74271,
143.0092,-2.263549,28.48841,-10.88268,-2.468417,27.91284,-10.78986,-2.073497,27.90145,-10.73631,
143.1296,-2.26476,28.48818,-10.88083,-2.477373,27.91398,-10.79498,-2.084473,27.89772,-10.73225,
143.2489,-2.264595,28.48799,-10.87906,-2.479773,27.91212,-10.79897,-2.087924,27.89603,-10.72852,
143.3726,-2.262694,28.48811,-10.87818,-2.478108,27.91151,-10.80011,-2.086803,27.89629,-10.72436,
143.5168,-2.25902,28.48782,-10.8786,-2.471805,27.91142,-10.79834,-2.084619,27.8973,-10.72336,
143.6501,-2.255454,28.48611,-10.87746,-2.47043,27.91179,-10.79769,-2.078448,27.89582,-10.72686,
143.7828,-2.252294,28.48557,-10.87681,-2.470323,27.91111,-10.79831,-2.072314,27.89218,-10.73186,
143.9172,-2.251055,28.48543,-10.87636,-2.469255,27.91152,-10.7982,-2.067734,27.89115,-10.73441,
144.0378,-2.250235,28.48577,-10.87587,-2.470758,27.91256,-10.79859,-2.065166,27.89151,-10.73314,
144.1573,-2.250453,28.48645,-10.87424,-2.473898,27.91386,-10.79993,-2.066361,27.89283,-10.73052,
144.2846,-2.25094,28.48616,-10.87231,-2.478486,27.91431,-10.80103,-2.06708,27.89245,-10.72941,
144.4124,-2.251411,28.48563,-10.8709,-2.478133,27.91482,-10.80159,-2.067608,27.89225,-10.72812,
144.5404,-2.250453,28.48499,-10.87009,-2.472223,27.91125,-10.80168,-2.069079,27.8912,-10.72724,
144.674,-2.251076,28.4849,-10.86925,-2.466221,27.90791,-10.79985,-2.074049,27.89111,-10.72561,
144.8081,-2.251374,28.48438,-10.86928,-2.464,27.90758,-10.79722,-2.07637,27.89143,-10.72466,
144.9451,-2.257009,28.48361,-10.87157,-2.464896,27.90878,-10.79517,-2.076248,27.89171,-10.72458,
145.0677,-2.265378,28.48205,-10.87501,-2.4618,27.91163,-10.79165,-2.073514,27.89049,-10.72514,
145.1954,-2.265664,28.48188,-10.87377,-2.460099,27.9103,-10.79126,-2.073847,27.88906,-10.72581,
145.3405,-2.262193,28.4818,-10.87035,-2.460013,27.90665,-10.79365,-2.07373,27.89005,-10.72431,
145.4683,-2.261107,28.48137,-10.87,-2.457903,27.90605,-10.79324,-2.072426,27.88998,-10.72416,
145.603,-2.259183,28.48145,-10.86984,-2.457705,27.90737,-10.79148,-2.070178,27.88927,-10.72498,
145.7389,-2.256637,28.48132,-10.86972,-2.455924,27.90617,-10.7913,-2.070973,27.89012,-10.72631,
145.8643,-2.254816,28.4794,-10.86882,-2.45387,27.90559,-10.791,-2.071168,27.88954,-10.72748,
145.9958,-2.252623,28.47526,-10.86723,-2.450647,27.9053,-10.79002,-2.077389,27.89193,-10.72693,
146.1229,-2.253078,28.45877,-10.86728,-2.446167,27.91247,-10.78294,-2.095889,27.91072,-10.71942,
146.2507,-2.254132,28.43139,-10.87107,-2.44397,27.93554,-10.76246,-2.123154,27.93361,-10.70797,
146.3875,-2.243918,28.42016,-10.87471,-2.437428,27.96783,-10.74568,-2.149412,27.96183,-10.69687,
146.5224,-2.24102,28.42492,-10.87956,-2.433305,27.97621,-10.74493,-2.164027,28.00088,-10.69015,
146.6534,-2.250699,28.42692,-10.8867,-2.431519,27.99118,-10.74629,-2.168513,28.01247,-10.69617,
146.7645,-2.256881,28.42891,-10.89161,-2.434372,27.99971,-10.75076,-2.167523,28.0038,-10.70245,
146.8816,-2.25955,28.43079,-10.8941,-2.436695,28.00121,-10.7538,-2.166846,27.99741,-10.70992,
147.0132,-2.262716,28.43543,-10.89682,-2.437857,27.99816,-10.75752,-2.167546,27.99151,-10.71619,
147.142,-2.266202,28.43846,-10.90194,-2.43826,28.00065,-10.76544,-2.168397,27.99001,-10.72037,
147.2744,-2.269846,28.44213,-10.90779,-2.439581,27.99866,-10.77048,-2.170424,27.98984,-10.72396,
147.4145,-2.273321,28.44588,-10.91309,-2.442677,27.99304,-10.77477,-2.17417,27.98782,-10.72822,
147.549,-2.275429,28.44926,-10.91721,-2.446147,27.98907,-10.78004,-2.178264,27.98583,-10.73075,
147.6709,-2.277174,28.45098,-10.91712,-2.447333,27.98548,-10.78446,-2.181367,27.98435,-10.73054,
147.7941,-2.278454,28.45208,-10.9131,-2.444209,27.98268,-10.78824,-2.18401,27.97967,-10.72978,
147.9205,-2.278083,28.46179,-10.90602,-2.436985,27.97524,-10.79015,-2.185371,27.97208,-10.72928,
148.0387,-2.276999,28.46914,-10.90085,-2.43059,27.96387,-10.79033,-2.190817,27.97096,-10.72675,
148.1572,-2.31863,28.49217,-10.78905,-2.474704,27.98899,-10.68909,-2.239122,28.00026,-10.61816,
148.2905,-2.325623,28.50388,-10.75703,-2.502581,28.0001,-10.66975,-2.251081,28.02197,-10.596,
148.4286,-2.324306,28.50354,-10.75256,-2.519554,27.98804,-10.66749,-2.249327,28.00067,-10.58895,
148.5616,-2.380805,28.51313,-10.58295,-2.571371,27.98049,-10.49733,-2.282952,27.97139,-10.41348,
148.6728,-2.427844,28.50956,-10.40666,-2.616289,27.98101,-10.32507,-2.319914,27.96107,-10.24421,
148.8001,-2.472353,28.49985,-10.23114,-2.651563,27.9632,-10.14359,-2.354848,27.93195,-10.07137,
148.9167,-2.50742,28.4851,-10.07394,-2.67996,27.94014,-9.982182,-2.388323,27.91153,-9.916705,
149.0511,-2.544498,28.46719,-9.896289,-2.715008,27.92603,-9.801951,-2.424594,27.8935,-9.740149,
149.1889,-2.583886,28.44895,-9.710198,-2.752144,27.90837,-9.61219,-2.46905,27.88037,-9.555459,
149.3235,-2.622559,28.43267,-9.519528,-2.790278,27.89205,-9.421918,-2.510841,27.87008,-9.364545,
149.4536,-2.663286,28.42147,-9.334134,-2.825955,27.88006,-9.237831,-2.561171,27.86934,-9.180709,
149.5675,-2.699787,28.41368,-9.168818,-2.86404,27.87285,-9.074606,-2.599784,27.86391,-9.015862,
149.6833,-2.73209,28.40694,-9.010561,-2.902191,27.86771,-8.916863,-2.620781,27.85507,-8.852469,
149.8042,-2.76833,28.40088,-8.855352,-2.96,27.85918,-8.741728,-2.661675,27.85874,-8.678803,
149.9373,-2.809843,28.40513,-8.692912,-3.034939,27.87708,-8.529453,-2.70795,27.8876,-8.465176,
150.0692,-2.851433,28.42358,-8.51601,-3.092049,27.92338,-8.332247,-2.747281,27.9262,-8.254663,
150.2048,-2.883091,28.45032,-8.346426,-3.14279,27.92837,-8.142212,-2.769005,27.94844,-8.057602,
150.3416,-2.919715,28.48125,-8.169058,-3.174501,27.96865,-7.975832,-2.798717,27.98116,-7.882302,
150.4618,-2.95943,28.51274,-7.999809,-3.210099,27.99006,-7.813941,-2.831612,28.00389,-7.715657,
150.5863,-2.997725,28.54053,-7.839954,-3.244412,28.01676,-7.659678,-2.868312,28.02882,-7.559448,
150.7191,-3.040723,28.56888,-7.667699,-3.288076,28.05558,-7.48864,-2.914267,28.05857,-7.387213,
150.8562,-3.085737,28.60083,-7.496406,-3.334811,28.09035,-7.316056,-2.963912,28.08853,-7.215152,
150.9899,-3.13739,28.63337,-7.31735,-3.387181,28.12288,-7.139601,-3.01876,28.11749,-7.035903,
151.1178,-3.209056,28.66926,-7.154068,-3.480947,28.19525,-7.009931,-3.122747,28.17578,-6.886241,
151.2596,-3.332153,28.71359,-7.023008,-3.618245,28.23619,-6.89361,-3.288718,28.24193,-6.768648,
151.4018,-3.504341,28.75998,-6.904098,-3.798882,28.27235,-6.789916,-3.487164,28.29381,-6.648388,
151.5376,-3.668891,28.79944,-6.810245,-3.961126,28.30898,-6.723943,-3.67097,28.33484,-6.554137,
151.6716,-3.86004,28.83718,-6.725121,-4.150464,28.34686,-6.674772,-3.890892,28.37119,-6.475053,
151.7909,-4.032893,28.86927,-6.674838,-4.321669,28.37502,-6.656707,-4.093953,28.40721,-6.430439,
151.9316,-4.239049,28.91088,-6.640784,-4.52472,28.40646,-6.645678,-4.335133,28.45615,-6.409026,
152.0608,-4.427609,28.94759,-6.631452,-4.706237,28.44459,-6.657837,-4.549477,28.49866,-6.415201,
152.1918,-4.614192,28.99303,-6.629387,-4.889445,28.48738,-6.676035,-4.763236,28.54264,-6.432129,
152.3313,-4.805183,29.04731,-6.617946,-5.075356,28.53701,-6.679713,-4.976669,28.59813,-6.439735,
152.4626,-4.962483,29.10278,-6.58227,-5.221892,28.59138,-6.656509,-5.144448,28.64837,-6.414686,
152.6004,-5.132883,29.16693,-6.513198,-5.385262,28.65896,-6.601575,-5.309076,28.71789,-6.335155,
152.7522,-5.277876,29.22872,-6.42279,-5.543005,28.7322,-6.500124,-5.447109,28.79977,-6.20829,
152.8862,-5.424027,29.30326,-6.320966,-5.70361,28.82394,-6.37025,-5.588614,28.89407,-6.080324,
153.0196,-5.560001,29.38025,-6.218939,-5.850524,28.91559,-6.249218,-5.716033,28.99047,-5.967319,
